-0.053984918,0.11059618,-0.060699433,0.044640873,0.040133514,0.038703643,0.0750532,0.10133133,0.029695768,0.08443879,-0.01275574,0.08301071,0.039056424,-0.14612798,0.0688092,-0.060578957,-0.047526263,0.018805068,-0.014086701,-0.02437293,-0.058876522,-0.11692071,0.025754385,-0.07234038,0.0034025237,0.08798364,0.030076157,-0.01877689,0.14444791,-0.10153176,0.052600455,-0.0011421484,0.044606052,0.012983328,-0.06549131,0.017900985,-0.0052275695,0.043135367,-0.016315194,-0.0089079775,-0.046253555,0.08742077,-0.024417989,-0.04360599,-0.08470874,-0.071749665,-0.026826711,0.06703658,-0.012594398,-0.049786173,0.0958386,-0.10887144,0.07077227,0.13873866,0.032663926,-0.09862341,0.016417172,-0.08788332,0.024116281,0.01003569,-0.044901934,0.10604829,0.08585466,-0.13951132
-0.13261408,0.28648853,0.02296257,0.124360085,-0.12506564,0.12650202,2.1383166e-05,0.20509508,0.12178098,0.0821868,0.043945014,0.22390403,-0.006666295,-0.09365656,-0.004741125,-0.15629987,-0.06377923,0.026443105,-0.10801922,0.08645451,-0.062291957,-0.20677368,0.14201148,-0.056319773,-0.16991435,0.2799781,-0.07032999,-0.15087146,0.1961582,-0.11965692,-0.04686018,-0.04091689,0.016201831,0.023965314,-0.008881364,0.069289856,0.07323926,-0.039294325,0.0030886978,-0.037318923,-0.11213797,0.1683628,0.037567567,-0.06394403,-0.106210925,0.18183435,-0.010952272,0.03092343,0.052208886,-0.065835126,0.08063427,-0.08509388,0.28100187,0.21896061,0.0017783977,-0.2482967,0.09702531,0.057863563,0.0070459694,-0.015087865,-0.07160536,0.23490462,0.079047605,-0.27101764
-0.048496623,0.11811207,-0.049792252,0.07593783,0.032296587,0.056512937,0.10353373,0.12538834,0.07429788,0.112195745,0.0051626973,0.056807958,0.0014269836,-0.13688071,0.051128317,-0.071180105,-0.057378218,0.0090129785,-0.055386476,0.0030865115,-0.07872272,-0.10917864,0.047961418,-0.071216315,-0.037106335,0.09857333,-0.009945847,-0.06239891,0.14813985,-0.08375441,0.028151415,0.006452783,0.061158717,0.03422566,-0.07288584,-0.008768663,0.03619852,0.032195836,0.02824894,-0.031131655,-0.08964636,0.10632813,0.011229806,-0.07785512,-0.07255328,-0.022379756,-0.036787104,0.06591405,0.048639238,-0.05636447,0.07958171,-0.083390325,0.10722918,0.14427476,-0.016468294,-0.10974651,0.0050635394,-0.0701137,0.005615689,0.031699028,-0.053446352,0.18445781,0.09728748,-0.17296717
-0.06531681,0.12723613,-0.03239201,0.05939983,0.019274786,0.032530934,0.081217594,0.12914246,0.04337053,0.086816356,0.006821379,0.09287049,0.0062213037,-0.1256507,0.05752853,-0.10508979,-0.054155584,0.0342377,-0.038881294,0.004101578,-0.0624777,-0.11405097,0.06384902,-0.054880265,-0.06121654,0.12554555,0.00063414127,-0.06405281,0.15107393,-0.093017474,0.029385645,0.0077262726,0.0343219,0.031302482,-0.046648815,0.024195738,0.054451145,0.030611167,-0.009280736,-0.06833663,-0.055615142,0.10857166,-0.0036041066,-0.064822726,-0.08677738,0.017282479,-0.029936742,0.060121156,0.025055699,-0.086495176,0.07943796,-0.087624446,0.11806022,0.15042858,0.007704217,-0.14445029,0.033206996,-0.060071696,0.009649016,0.012104675,-0.030784883,0.1994275,0.11234308,-0.16499549
-0.04510898,0.10637562,-0.0742703,0.040535983,0.054757647,0.026341554,0.08068798,0.10264256,0.014682427,0.06905624,-0.016949778,0.080896676,0.0131439585,-0.11754406,0.097320676,-0.06644821,-0.040233016,0.026702575,-0.015292782,-0.036855478,-0.056870226,-0.09436073,0.04220269,-0.057517022,-0.016081661,0.08886663,0.02311004,-0.005471386,0.1460862,-0.10043264,0.0590403,-0.0022972133,0.021452565,0.014398331,-0.06194171,0.02097192,0.032288924,0.04866453,-0.020965185,-0.040942848,-0.02768552,0.08836889,-0.028635066,-0.038927514,-0.09267946,-0.059902564,-0.028823044,0.08111906,-0.0044125393,-0.080580816,0.098085314,-0.10855706,0.07280101,0.13311853,0.020999566,-0.11571704,0.017636381,-0.08835427,0.016660996,0.0024113264,-0.037775893,0.13891634,0.10149944,-0.13290772
-0.05822054,0.11570579,-0.062201325,0.054256782,0.025218569,0.04549463,0.062956765,0.10345061,0.03812972,0.081263945,-0.006437443,0.10338784,0.036622085,-0.14437056,0.07808867,-0.059645236,-0.03419162,0.019284349,-0.01950084,-0.024818322,-0.056123924,-0.11489646,0.044540882,-0.06334512,-0.012815073,0.10284211,0.024458753,-0.019630361,0.15857534,-0.1121435,0.046232052,-0.010737072,0.037597515,0.016696956,-0.05636234,0.017881237,0.0048759766,0.048836093,-0.02344454,-0.0047098063,-0.049878113,0.09962647,-0.020110061,-0.033122372,-0.074812725,-0.057866585,-0.030712703,0.057481382,-0.015156545,-0.054445926,0.10393758,-0.11953492,0.08160238,0.14684787,0.03516761,-0.10722564,0.032404386,-0.09100671,0.015392624,0.01461643,-0.04104064,0.107418545,0.07844118,-0.14991963
-0.054046255,0.11425407,-0.06556636,0.054747663,0.026897933,0.045590017,0.0704802,0.10119421,0.041142926,0.07834536,-0.0075518712,0.09507654,0.027188182,-0.14176036,0.083365425,-0.056946203,-0.031743187,0.021054614,-0.024334703,-0.019594073,-0.057955854,-0.10763024,0.052276343,-0.06202822,-0.020855878,0.103173815,0.018271832,-0.020273015,0.15919754,-0.1109765,0.049130626,-0.010304411,0.04024645,0.019537635,-0.06296622,0.010926403,0.019248106,0.04971331,-0.01804748,-0.00611319,-0.052272245,0.09543042,-0.012909493,-0.032755855,-0.080094844,-0.05645374,-0.03486573,0.05962359,-0.000979092,-0.06265618,0.10116292,-0.11631169,0.07651355,0.14489311,0.02504964,-0.10714401,0.028881513,-0.09087338,0.010469623,0.01994342,-0.041739684,0.120643765,0.08023725,-0.15132974
-0.05988053,0.11049543,-0.063340224,0.059987273,0.024724495,0.046625536,0.06490387,0.11067355,0.051307194,0.10989534,-0.02173809,0.09789639,0.016353123,-0.15281911,0.071266584,-0.07502581,-0.04045771,0.013861243,-0.042569175,-0.022352414,-0.055074953,-0.106683634,0.049612503,-0.06862553,-0.02333961,0.10029016,0.012051834,-0.050033927,0.14197563,-0.10060659,0.04234673,-0.0061821053,0.029272001,0.031501252,-0.04463117,-0.0088124275,0.017258495,0.035285123,0.008269524,-0.019642938,-0.07181362,0.12146398,-0.008950716,-0.05073784,-0.063307814,-0.051717285,-0.020022362,0.052888643,-0.011118945,-0.052261047,0.10867603,-0.10729458,0.09443174,0.14903992,0.027631585,-0.092767105,0.021445185,-0.08097056,0.025257286,0.029937092,-0.038727425,0.12217747,0.09168589,-0.1539262
-0.0596579,0.120683745,-0.047585186,0.055792883,0.04541067,0.047254708,0.09762835,0.13248613,0.043887407,0.090612836,-0.011490587,0.06458445,-0.004463151,-0.1199442,0.060627382,-0.07293524,-0.07844213,0.015045285,-0.03729146,-0.0057852725,-0.069349416,-0.1186093,0.048613805,-0.070871666,-0.019083519,0.10282132,0.0050816983,-0.038115866,0.14178684,-0.079775386,0.037478596,0.0037174881,0.041285574,0.023683697,-0.0676032,0.01819731,0.03935547,0.033133432,0.007904151,-0.023507066,-0.060602516,0.11764005,-0.026586818,-0.06618185,-0.070262,-0.027442306,-0.019485809,0.06833189,0.016555749,-0.05130313,0.07880714,-0.08147709,0.10460608,0.13610846,0.0148400925,-0.1085045,-0.0043136273,-0.05556119,0.025020607,0.017615784,-0.0406371,0.16323999,0.10715706,-0.15452924
-0.07383601,0.1956914,-0.025873877,0.13156843,-0.043167807,0.09697089,0.055765156,0.1314869,0.10606626,0.09458202,0.05375135,0.19782898,-0.031510293,-0.15633047,0.014263436,-0.1458326,-0.030603528,0.031065747,-0.095713295,0.019638183,-0.05896676,-0.18595612,0.12542088,-0.071171336,-0.08033913,0.19157642,-0.05970283,-0.10332227,0.2044014,-0.14042631,-0.031232364,-0.017172415,0.028988976,0.09363186,-0.0427365,0.026582252,0.06737153,-0.003829416,-0.025014497,-0.05676166,-0.12468089,0.1481848,0.04452738,-0.051533118,-0.09708226,0.08507952,-0.006838939,0.085372396,0.036115862,-0.06356636,0.07459274,-0.13315643,0.1803873,0.19557081,-0.01933442,-0.21817204,0.08720031,-0.026982576,-0.04012353,0.0034830887,-0.05387932,0.2206124,0.07176316,-0.23523153
