0.09908979,0.0,0.0,0.061345845,0.035909172,0.03865366,0.0,0.1308234,0.033622418,0.044174816,0.0,0.0,0.058337577,0.0,0.047724213,0.09664082,0.0,0.0,0.11515467,0.0,0.086748466,0.0,0.0,0.0,0.0,0.05963033,0.0,0.11505421,0.0,0.056910995,0.045478597,0.037658956,0.020150967,0.054535665,0.031420387,0.0,0.1267707,0.0,0.14557388,0.0,0.0,0.055210948,0.0,0.06825858,0.120980255,0.014957143,0.026717087,0.07075339,0.08010687,0.0,0.08648388,0.0,0.08727398,0.09063999,0.0,0.112348855,0.00152996,0.07923138,0.0,0.051391333,0.0,0.0,0.11350691,0.0
0.102792576,0.0,0.0,0.05490546,0.02962713,0.05056756,0.0,0.12123884,0.035402104,0.049096577,0.0,0.0,0.0655209,8.810312e-06,0.047521632,0.09370275,0.0,0.0,0.11743265,0.0,0.08652783,0.0,0.0,0.0,0.0,0.05732525,0.0,0.114225216,0.0,0.058196895,0.051209968,0.038201343,0.017710352,0.058910187,0.02549569,0.0,0.11504515,0.0,0.13149491,0.0,0.0,0.06334466,0.0,0.06632381,0.11815564,0.02694891,0.030262975,0.075274095,0.07539952,0.0,0.08198753,0.0,0.09491884,0.0860508,0.0,0.10720517,0.0,0.080214515,0.0,0.05595071,0.0,0.0,0.11071087,0.0
0.09918852,0.0,0.0,0.05856439,0.033419054,0.04530311,0.0,0.12942427,0.03616172,0.047814824,0.0,0.0,0.062360235,0.0,0.048524983,0.094395205,0.0,0.0,0.114537574,0.0,0.084758736,0.0,0.0,0.0,0.0,0.057892174,0.0,0.11626565,0.0,0.05841414,0.048725106,0.037824683,0.01991255,0.057335354,0.02890799,0.0,0.12052726,0.0,0.1379447,0.0,0.0,0.057006434,0.0,0.06694081,0.11944063,0.0221943,0.030161027,0.073902056,0.07916418,0.0,0.08538919,0.0,0.09214436,0.08702788,0.0,0.11106465,0.0,0.07844379,0.0,0.053239435,0.0,0.0,0.111847416,0.0
0.09697596,0.0,0.0,0.060392275,0.03823223,0.036765542,0.0,0.12882662,0.033998735,0.04148935,0.0,0.0,0.05774746,0.0,0.045418903,0.10044419,0.0,0.0,0.11711332,0.0,0.08987951,0.0,0.0,0.0,0.0,0.063094735,0.0,0.11427686,0.0,0.055792555,0.045025468,0.04013643,0.020938553,0.054026563,0.034103196,0.0,0.12831432,0.0,0.14940454,0.0,0.0,0.053801317,0.0,0.06740341,0.118877456,0.0122590745,0.022710321,0.06971738,0.08061265,0.0,0.08860072,0.0,0.084413394,0.09226574,0.0,0.11277731,0.004049778,0.07895784,0.0,0.055300053,0.0,0.0,0.11243366,0.0
0.10209179,0.0,0.0,0.059320368,0.032452006,0.04418271,0.0,0.12815554,0.036262613,0.04900814,0.0,0.0,0.065396145,0.00033206306,0.047527716,0.09441689,0.0,0.0,0.114180915,0.0,0.08486314,0.0,0.0,0.0,0.0,0.05594688,0.0,0.118045144,0.0,0.05585336,0.05060849,0.03532644,0.01749629,0.05926022,0.026830211,0.0,0.11721303,0.0,0.13530195,0.0,0.0,0.057658646,0.0,0.06491661,0.1217133,0.02315994,0.033355378,0.07210771,0.078087725,0.0,0.08587772,0.0,0.09331381,0.087202825,0.0,0.10995104,0.0,0.078900434,0.0,0.049191102,0.0,0.0,0.1145365,0.0
0.10405073,0.0,0.0,0.05561564,0.028808352,0.05064669,0.0,0.12494894,0.038731694,0.053689446,0.0,0.0,0.07136313,0.0017743781,0.04616146,0.0922793,0.0,0.0,0.113744944,0.0,0.08375767,0.0,0.0,0.0,0.0,0.053584024,0.0,0.12057443,0.0,0.055669993,0.055171877,0.035555072,0.016466353,0.062370177,0.023323782,0.0,0.109040536,0.0,0.1267654,0.0,0.0,0.060929637,0.0,0.0632233,0.12141254,0.031098768,0.03670994,0.07414459,0.076888666,0.0,0.085914716,0.0,0.09802678,0.0830291,0.0,0.107660085,0.0,0.0793751,0.0,0.050130256,0.0,0.0,0.11284037,0.0
0.09820667,0.0,0.0,0.051967487,0.032177236,0.050356027,0.0,0.124903336,0.033002846,0.048684973,0.0,0.0,0.060062736,0.0,0.049309656,0.09520438,0.0,0.0,0.117894486,0.0,0.08425208,0.0,0.0,0.0,0.0,0.0615501,0.0,0.11626322,0.0,0.062338218,0.052061025,0.04110275,0.021157399,0.05861099,0.030208884,0.0,0.11869748,0.0,0.1324503,0.0,0.0,0.06051009,0.0,0.0629539,0.11373108,0.02870568,0.025704756,0.07855902,0.076152176,0.0,0.08271341,0.0,0.097069055,0.088812694,0.0,0.113628864,0.0,0.07900989,0.0,0.05741985,0.0,0.0,0.10743589,0.0
0.10046857,0.0,0.0,0.054389298,0.035151836,0.042403508,0.0,0.119910926,0.034337915,0.04113942,0.0,0.0,0.06224346,0.004698567,0.044472333,0.09757716,0.0,0.0,0.11964425,0.0,0.09020993,0.0,0.0,0.0,0.0,0.063688934,0.0,0.11162149,0.0,0.058064044,0.048173495,0.045287166,0.02098136,0.05072273,0.025049523,0.0,0.123531654,0.0,0.14394122,0.0,0.0,0.06720553,0.0,0.06751573,0.11035994,0.021286149,0.019369135,0.07468163,0.08063237,0.0,0.086555436,0.0,0.08654198,0.08688663,0.0,0.10662509,0.0,0.0862421,0.0,0.06734444,0.0,0.0,0.11118686,0.0
0.09870764,0.0,0.0,0.057535097,0.036297314,0.04098072,0.0,0.12304743,0.032521382,0.03856298,0.0,0.0,0.05834136,0.0,0.045666832,0.09719978,0.0,0.0,0.1183938,0.0,0.087771446,0.0,0.0,0.0,0.0,0.06521047,0.0,0.11063835,0.0,0.057227746,0.04747622,0.041151136,0.02112314,0.052200068,0.031578317,0.0,0.12521608,0.0,0.14477077,0.0,0.0,0.059162293,0.0,0.06667551,0.113995425,0.01574651,0.021109434,0.070790455,0.079603754,0.0,0.08406671,0.0,0.08641987,0.091547035,0.0,0.10886244,0.00068495795,0.078997,0.0,0.06117506,0.0,0.0,0.113606915,0.0
0.10359145,0.0,0.0,0.052948236,0.028255941,0.05597681,0.0,0.12212807,0.031109843,0.056726284,0.0,0.0,0.065614946,0.0,0.04883671,0.09151191,0.0,0.0,0.11785864,0.0,0.083939634,0.0,0.0,0.0,0.0,0.05775086,0.0,0.11542262,0.0,0.061954994,0.053462125,0.036458075,0.017570507,0.057654046,0.023545098,0.0,0.11196994,0.0,0.12030433,0.0,0.0,0.06336952,0.0,0.06742692,0.11610764,0.034553416,0.03302266,0.07879333,0.07475296,0.0,0.07943035,0.0,0.10281662,0.08368071,0.0,0.10811731,0.0,0.08271593,0.0,0.05249539,0.0,0.0,0.11124758,0.0
